source,target,type
50a78f57-d806-4479-9871-d616cf1a5f3d,c1897cfa-41de-4a88-be0c-a5ba965bf839,RELATIVE
1b838aa2-c05e-4a85-aaed-b5ffda25cdb5,f28d4a08-d9a0-4f6c-91c7-cc4acc346cd4,ALLY
281befb6-2fc6-4664-8af7-426fe519bf14,4a886fcb-14b5-46fc-aeb7-97b9b3a7bf19,ALLY
54a64fdf-6d5b-4c0b-b51b-b23407df8652,4a886fcb-14b5-46fc-aeb7-97b9b3a7bf19,ENEMY
5adb38ae-41fc-420a-b555-f446669401c8,4a886fcb-14b5-46fc-aeb7-97b9b3a7bf19,ENEMY
1f9fc7ec-5861-4133-bc65-8ae5f73542c2,4a886fcb-14b5-46fc-aeb7-97b9b3a7bf19,ENEMY
5adb38ae-41fc-420a-b555-f446669401c8,b5dedccd-6fc6-400b-86c4-db4a726dbb0b,RELATIVE
50a78f57-d806-4479-9871-d616cf1a5f3d,b5dedccd-6fc6-400b-86c4-db4a726dbb0b,RELATIVE
c1897cfa-41de-4a88-be0c-a5ba965bf839,b5dedccd-6fc6-400b-86c4-db4a726dbb0b,RELATIVE
50a78f57-d806-4479-9871-d616cf1a5f3d,5adb38ae-41fc-420a-b555-f446669401c8,RELATIVE
c1897cfa-41de-4a88-be0c-a5ba965bf839,5adb38ae-41fc-420a-b555-f446669401c8,RELATIVE
1f9fc7ec-5861-4133-bc65-8ae5f73542c2,9153ead5-bfb9-476c-95b1-db110bbdb336,ALLY
4d7a7eee-5da7-4d4e-9dc2-d8dca18da46b,3d4e82c8-a5c9-4b91-8088-09d42827dec2,ENEMY
e00d3f7f-dd3e-48f3-975d-c0f1ce7ab615,9b575571-f40b-49a2-b0e1-fd15b67fb4a7,ALLY
6d30c907-82c7-45a7-a56b-4f091f6aa7e9,1a88136e-5791-4d05-9ce2-30569cf9cb86,ALLY
1add487d-d6ab-43dc-8d84-bf76cfcfcfb9,1a88136e-5791-4d05-9ce2-30569cf9cb86,ALLY
1add487d-d6ab-43dc-8d84-bf76cfcfcfb9,1a88136e-5791-4d05-9ce2-30569cf9cb86,ENEMY
6d30c907-82c7-45a7-a56b-4f091f6aa7e9,1a88136e-5791-4d05-9ce2-30569cf9cb86,RELATIVE
d96be67a-a455-45c1-bc44-d99af20b8629,25940fea-c7cb-4fe2-83c8-6df2dd8dc881,ALLY
54ef7a3c-cc94-46a3-a575-b90e45ccdc31,25940fea-c7cb-4fe2-83c8-6df2dd8dc881,ENEMY
263a1e51-326b-45f7-91b4-298acbaa6291,25940fea-c7cb-4fe2-83c8-6df2dd8dc881,ENEMY
4d7a7eee-5da7-4d4e-9dc2-d8dca18da46b,b1fa175b-5425-4b12-9a39-e6adff1fd0a9,ALLY
7612cca2-e740-4606-a823-a6ae7a699e22,b1fa175b-5425-4b12-9a39-e6adff1fd0a9,ALLY
36d64e25-fb8b-4307-94c2-7f44b27a24e2,b1fa175b-5425-4b12-9a39-e6adff1fd0a9,ENEMY
4d7a7eee-5da7-4d4e-9dc2-d8dca18da46b,0defe21f-0289-480a-b227-3ec712d9b080,RELATIVE
8216ce1c-0dde-474c-9c1a-57201939078c,0defe21f-0289-480a-b227-3ec712d9b080,RELATIVE
eadd8f5e-399a-4aad-8d6b-02eb641dea64,0defe21f-0289-480a-b227-3ec712d9b080,ALLY
c485aa0d-c65f-41b3-a4d2-1af3ed217e22,927ac3a8-7139-4735-94c7-31fa5d80b835,ALLY
4331cf46-99e2-4b5d-967d-011d9e80c326,549956db-e4e1-4472-810c-143907fcc3d8,RELATIVE
a891aaf5-7aed-4216-aed8-f128c0f182ec,549956db-e4e1-4472-810c-143907fcc3d8,ENEMY
1add487d-d6ab-43dc-8d84-bf76cfcfcfb9,549956db-e4e1-4472-810c-143907fcc3d8,ENEMY
90b5dc02-8256-40a5-bb89-8fd303648011,22cb1883-a5d6-470f-91b0-73008fa18fe1,ALLY
5e208f97-0faf-4965-9ff0-a301a492473e,22cb1883-a5d6-470f-91b0-73008fa18fe1,ALLY
c485aa0d-c65f-41b3-a4d2-1af3ed217e22,2253bd88-3f20-42f7-8540-cbf3674532da,ALLY
1f9fc7ec-5861-4133-bc65-8ae5f73542c2,2253bd88-3f20-42f7-8540-cbf3674532da,ALLY
cbe82e9f-ab46-4351-b3ed-b83bb9474c45,2253bd88-3f20-42f7-8540-cbf3674532da,ALLY
a0a7452d-e210-49e2-a195-1332e0a140a7,2253bd88-3f20-42f7-8540-cbf3674532da,ENEMY
54ef7a3c-cc94-46a3-a575-b90e45ccdc31,ce2d47bd-e0b6-4833-af53-d2c284145863,ALLY
36d64e25-fb8b-4307-94c2-7f44b27a24e2,ce2d47bd-e0b6-4833-af53-d2c284145863,ENEMY
eadd8f5e-399a-4aad-8d6b-02eb641dea64,4ff3236b-baee-4e69-a521-b8ef9a9610a9,RELATIVE
54ef7a3c-cc94-46a3-a575-b90e45ccdc31,a1047c83-faad-40c0-8361-b75ede304d39,ALLY
1add487d-d6ab-43dc-8d84-bf76cfcfcfb9,ad7aa449-6be7-494b-8c85-5a31f170d8cf,ALLY
85d16e88-7f39-4b9d-8b25-2ae2990a60fe,318b6946-121a-4329-988b-18ef416240cd,ALLY
4331cf46-99e2-4b5d-967d-011d9e80c326,2c6c1f4e-075e-431b-8d5e-47011b5ed7fb,ENEMY
b1fa175b-5425-4b12-9a39-e6adff1fd0a9,09cdc768-8215-4518-8789-0c0d065a937d,ALLY
b1fa175b-5425-4b12-9a39-e6adff1fd0a9,09cdc768-8215-4518-8789-0c0d065a937d,RELATIVE
22cb1883-a5d6-470f-91b0-73008fa18fe1,bf81a714-9a27-41ea-98b1-44fbb1b8a636,ENEMY
84e21ea4-8f4e-404b-8be2-d4742cf14100,69dde144-9ca7-485e-a825-cf0376c03ee1,ENEMY
c4fb1921-fe8a-41dc-864b-b81f5b28e25b,5daff63c-10fb-40b8-9c5e-c4a318637e37,ENEMY
7831b6c7-8184-49d1-b05d-67a741c7f75b,5daff63c-10fb-40b8-9c5e-c4a318637e37,ENEMY
1f9fc7ec-5861-4133-bc65-8ae5f73542c2,4f7a1752-2b71-47e2-b950-de5715431cc9,ENEMY
85d16e88-7f39-4b9d-8b25-2ae2990a60fe,4f7a1752-2b71-47e2-b950-de5715431cc9,ENEMY
281befb6-2fc6-4664-8af7-426fe519bf14,4f7a1752-2b71-47e2-b950-de5715431cc9,ALLY
36d64e25-fb8b-4307-94c2-7f44b27a24e2,4f7a1752-2b71-47e2-b950-de5715431cc9,ALLY
9511b338-9f11-4c78-99b2-ea49a41b15a6,eadb0454-9a63-4242-90d0-aa3180d22701,ENEMY
ba543e8b-caf4-45d3-a268-82df57db03dd,eadb0454-9a63-4242-90d0-aa3180d22701,ENEMY
02d3876c-8ba0-4a7e-b749-be5fa1897169,6023eec0-4c23-4f83-a9f7-4fe180d0cd66,ENEMY
f28d4a08-d9a0-4f6c-91c7-cc4acc346cd4,fba4d2ae-c665-411e-80e3-d2648b8ba590,ENEMY
ac75b839-5c59-47f5-a75d-313b87c61925,fba4d2ae-c665-411e-80e3-d2648b8ba590,ENEMY
f28d4a08-d9a0-4f6c-91c7-cc4acc346cd4,e4e0b1ad-8623-42f6-801f-9da5dcc477b2,ENEMY
1add487d-d6ab-43dc-8d84-bf76cfcfcfb9,e4e0b1ad-8623-42f6-801f-9da5dcc477b2,RELATIVE
c4fb1921-fe8a-41dc-864b-b81f5b28e25b,4d96d115-8079-49e4-8279-592915f19f20,ENEMY
7831b6c7-8184-49d1-b05d-67a741c7f75b,4d96d115-8079-49e4-8279-592915f19f20,ENEMY
b1fa175b-5425-4b12-9a39-e6adff1fd0a9,36e9a5f5-37ef-45eb-b1c7-bd320cf572e1,ALLY
1add487d-d6ab-43dc-8d84-bf76cfcfcfb9,b485472d-bdfb-46df-8f4a-a9cf101a35cc,ENEMY
02d3876c-8ba0-4a7e-b749-be5fa1897169,89b72dd5-8ea3-45f2-8271-0a0ea222ab8d,RELATIVE
cef01eb5-7abd-4301-9377-57dbf508700c,89b72dd5-8ea3-45f2-8271-0a0ea222ab8d,RELATIVE
1b838aa2-c05e-4a85-aaed-b5ffda25cdb5,89b72dd5-8ea3-45f2-8271-0a0ea222ab8d,ENEMY
cef01eb5-7abd-4301-9377-57dbf508700c,89b72dd5-8ea3-45f2-8271-0a0ea222ab8d,ALLY
a0187414-b115-4109-a5d3-5988ea97e340,e787e158-8499-4ca0-8490-a71e54c9c750,RELATIVE
c1897cfa-41de-4a88-be0c-a5ba965bf839,cab2b9ec-2162-4d76-a7cf-6b12249e30e7,ALLY
920ee492-02a7-48ad-b5e4-3f8b76071e78,cab2b9ec-2162-4d76-a7cf-6b12249e30e7,ENEMY
f28d4a08-d9a0-4f6c-91c7-cc4acc346cd4,cab2b9ec-2162-4d76-a7cf-6b12249e30e7,ENEMY
50a78f57-d806-4479-9871-d616cf1a5f3d,cab2b9ec-2162-4d76-a7cf-6b12249e30e7,ENEMY
cef01eb5-7abd-4301-9377-57dbf508700c,0ed38dc6-4836-4d1c-9289-8a0b64e705a5,ENEMY
02d3876c-8ba0-4a7e-b749-be5fa1897169,c9f50852-5adc-42d1-8c37-7681071c8529,ALLY
920ee492-02a7-48ad-b5e4-3f8b76071e78,95138868-b3f5-4074-8bec-511e5e34e3a5,ENEMY
c1897cfa-41de-4a88-be0c-a5ba965bf839,95138868-b3f5-4074-8bec-511e5e34e3a5,ENEMY
50a78f57-d806-4479-9871-d616cf1a5f3d,95138868-b3f5-4074-8bec-511e5e34e3a5,ENEMY
246ee50b-2b04-48c4-87f4-9e6f24c0c389,ad65ade0-282f-4014-9ec0-97157e1e6f46,ENEMY
a0c2db0e-f565-4953-969e-ca11493c92d8,28015751-dea1-4478-99f1-98d98d721113,ALLY
c1897cfa-41de-4a88-be0c-a5ba965bf839,28015751-dea1-4478-99f1-98d98d721113,ALLY
0d4673bd-843e-4ef6-91c3-6e46c8b506df,28015751-dea1-4478-99f1-98d98d721113,ALLY
4d7a7eee-5da7-4d4e-9dc2-d8dca18da46b,28015751-dea1-4478-99f1-98d98d721113,ALLY
0d4673bd-843e-4ef6-91c3-6e46c8b506df,28015751-dea1-4478-99f1-98d98d721113,RELATIVE
4d7a7eee-5da7-4d4e-9dc2-d8dca18da46b,28015751-dea1-4478-99f1-98d98d721113,RELATIVE
84888a4c-38a6-4c15-9ae5-e807934bf0a1,28015751-dea1-4478-99f1-98d98d721113,RELATIVE
e8512c52-8f5d-429e-b9d3-80040f2f36df,28015751-dea1-4478-99f1-98d98d721113,RELATIVE
8216ce1c-0dde-474c-9c1a-57201939078c,28015751-dea1-4478-99f1-98d98d721113,RELATIVE
04290c46-731d-4afb-ba0c-aa5cf5ed2be5,28015751-dea1-4478-99f1-98d98d721113,RELATIVE
e8a83f57-6717-403f-84e9-56ecded817c7,28015751-dea1-4478-99f1-98d98d721113,RELATIVE
682f57bc-9422-43db-9406-224cda3735fc,f04de33d-64cd-47a7-aab8-a7ba874576ce,ALLY
84888a4c-38a6-4c15-9ae5-e807934bf0a1,f04de33d-64cd-47a7-aab8-a7ba874576ce,ALLY
c1897cfa-41de-4a88-be0c-a5ba965bf839,f04de33d-64cd-47a7-aab8-a7ba874576ce,ALLY
a0c2db0e-f565-4953-969e-ca11493c92d8,f04de33d-64cd-47a7-aab8-a7ba874576ce,ALLY
0d4673bd-843e-4ef6-91c3-6e46c8b506df,f04de33d-64cd-47a7-aab8-a7ba874576ce,ALLY
04290c46-731d-4afb-ba0c-aa5cf5ed2be5,f04de33d-64cd-47a7-aab8-a7ba874576ce,ALLY
e8a83f57-6717-403f-84e9-56ecded817c7,f04de33d-64cd-47a7-aab8-a7ba874576ce,RELATIVE
0d4673bd-843e-4ef6-91c3-6e46c8b506df,f04de33d-64cd-47a7-aab8-a7ba874576ce,RELATIVE
04290c46-731d-4afb-ba0c-aa5cf5ed2be5,f04de33d-64cd-47a7-aab8-a7ba874576ce,RELATIVE
e8512c52-8f5d-429e-b9d3-80040f2f36df,f04de33d-64cd-47a7-aab8-a7ba874576ce,RELATIVE
84888a4c-38a6-4c15-9ae5-e807934bf0a1,f04de33d-64cd-47a7-aab8-a7ba874576ce,RELATIVE
28015751-dea1-4478-99f1-98d98d721113,f04de33d-64cd-47a7-aab8-a7ba874576ce,RELATIVE
04290c46-731d-4afb-ba0c-aa5cf5ed2be5,e8a83f57-6717-403f-84e9-56ecded817c7,ALLY
0d4673bd-843e-4ef6-91c3-6e46c8b506df,e8a83f57-6717-403f-84e9-56ecded817c7,ALLY
04290c46-731d-4afb-ba0c-aa5cf5ed2be5,e8a83f57-6717-403f-84e9-56ecded817c7,RELATIVE
e8512c52-8f5d-429e-b9d3-80040f2f36df,e8a83f57-6717-403f-84e9-56ecded817c7,RELATIVE
0d4673bd-843e-4ef6-91c3-6e46c8b506df,e8a83f57-6717-403f-84e9-56ecded817c7,RELATIVE
28015751-dea1-4478-99f1-98d98d721113,e8a83f57-6717-403f-84e9-56ecded817c7,RELATIVE
84888a4c-38a6-4c15-9ae5-e807934bf0a1,e8a83f57-6717-403f-84e9-56ecded817c7,RELATIVE
4d7a7eee-5da7-4d4e-9dc2-d8dca18da46b,97f0c4c2-04df-447b-8a74-0c109d8e467f,ALLY
58bb9a56-41c0-4895-83c2-0a098a7e244a,f7fafb58-6fdb-4948-9baa-a09283efd7e0,ALLY
e8a83f57-6717-403f-84e9-56ecded817c7,f32b8909-9207-4e5b-aa01-7a348e7fe8ac,ALLY
02d3876c-8ba0-4a7e-b749-be5fa1897169,cca968dd-208d-4077-ab14-8282b797be1b,RELATIVE
c485aa0d-c65f-41b3-a4d2-1af3ed217e22,d089f294-a95e-4446-9a88-4abdde5081b8,ALLY
5c0891e5-c8e2-4a20-90c5-f21ace376001,9ab3138b-8f74-4aa9-b1fb-53e4a900c658,ALLY
f28d4a08-d9a0-4f6c-91c7-cc4acc346cd4,e305eaad-3fb8-4fb6-8a0e-cc315812b8a4,ENEMY
c485aa0d-c65f-41b3-a4d2-1af3ed217e22,dd5fbacd-53ad-410d-877a-8126809d022d,ENEMY
d4817141-b660-4e4b-881f-7db1d7b6951a,dd5fbacd-53ad-410d-877a-8126809d022d,ENEMY
0d4673bd-843e-4ef6-91c3-6e46c8b506df,84888a4c-38a6-4c15-9ae5-e807934bf0a1,ALLY
e8a83f57-6717-403f-84e9-56ecded817c7,84888a4c-38a6-4c15-9ae5-e807934bf0a1,RELATIVE
e8512c52-8f5d-429e-b9d3-80040f2f36df,84888a4c-38a6-4c15-9ae5-e807934bf0a1,RELATIVE
0d4673bd-843e-4ef6-91c3-6e46c8b506df,84888a4c-38a6-4c15-9ae5-e807934bf0a1,RELATIVE
8216ce1c-0dde-474c-9c1a-57201939078c,f6fcdd91-c9a1-4ed4-ba95-088440bbbbed,ALLY
8216ce1c-0dde-474c-9c1a-57201939078c,5c4a61d1-e547-422a-86b4-bd445452dbe8,ALLY
4d7a7eee-5da7-4d4e-9dc2-d8dca18da46b,5c4a61d1-e547-422a-86b4-bd445452dbe8,ENEMY
36d64e25-fb8b-4307-94c2-7f44b27a24e2,ee5b8dbd-f06a-49de-a0c0-9756d532a3b9,ENEMY
28015751-dea1-4478-99f1-98d98d721113,c5891e6b-f353-4e9a-8427-28d4d9ef3eb8,ALLY
e8512c52-8f5d-429e-b9d3-80040f2f36df,c5891e6b-f353-4e9a-8427-28d4d9ef3eb8,ALLY
0d4673bd-843e-4ef6-91c3-6e46c8b506df,c5891e6b-f353-4e9a-8427-28d4d9ef3eb8,ENEMY
e8a83f57-6717-403f-84e9-56ecded817c7,c5891e6b-f353-4e9a-8427-28d4d9ef3eb8,RELATIVE
28015751-dea1-4478-99f1-98d98d721113,c5891e6b-f353-4e9a-8427-28d4d9ef3eb8,RELATIVE
0d4673bd-843e-4ef6-91c3-6e46c8b506df,c5891e6b-f353-4e9a-8427-28d4d9ef3eb8,RELATIVE
e8512c52-8f5d-429e-b9d3-80040f2f36df,c5891e6b-f353-4e9a-8427-28d4d9ef3eb8,RELATIVE
1f9fc7ec-5861-4133-bc65-8ae5f73542c2,3e5df28a-027e-4f6e-bcd6-3c03dc177c8e,ENEMY
cbe82e9f-ab46-4351-b3ed-b83bb9474c45,38b37fdb-7eae-4dec-a5e6-f2b6e8a3c2b1,ENEMY
bcb5832b-d2f2-4ef3-9f64-11f99a13bde9,af3c94db-e147-4272-b9fd-eca13bf45f23,ALLY
1add487d-d6ab-43dc-8d84-bf76cfcfcfb9,d6b0736d-3d94-4482-b44d-35da66ee08d4,ALLY
5adb38ae-41fc-420a-b555-f446669401c8,23f24dbd-9cc7-4e27-8db5-0436d91e0357,ENEMY
bcb5832b-d2f2-4ef3-9f64-11f99a13bde9,d4920ff6-62fc-41c0-a0eb-432638dfa949,ALLY
ba543e8b-caf4-45d3-a268-82df57db03dd,aabb4fd4-3e61-4214-8503-b44d420fc99b,RELATIVE
ba543e8b-caf4-45d3-a268-82df57db03dd,aabb4fd4-3e61-4214-8503-b44d420fc99b,ALLY
5c0891e5-c8e2-4a20-90c5-f21ace376001,82131f56-9778-4dea-a2cd-872245babf4e,RELATIVE
eadd8f5e-399a-4aad-8d6b-02eb641dea64,32a2fc37-8c14-4220-ba50-b8144e2744e4,ALLY
7fda53b6-048b-4712-b7e7-823dc41867a6,0addb92c-a068-41a0-a447-c89c3f3323aa,ALLY
920ee492-02a7-48ad-b5e4-3f8b76071e78,0addb92c-a068-41a0-a447-c89c3f3323aa,RELATIVE
4d7a7eee-5da7-4d4e-9dc2-d8dca18da46b,7987ba0b-8d80-45ac-bea8-4bdd0ebba5d3,ENEMY
54a64fdf-6d5b-4c0b-b51b-b23407df8652,59a25a26-dd15-44ce-961b-62bc0bcc7d90,ENEMY
37c44eeb-b928-48aa-8453-8fba30c4248d,59a25a26-dd15-44ce-961b-62bc0bcc7d90,ALLY
51db3028-6637-42ec-bf24-f249b12a2b40,c431aa75-e146-4424-8d82-d2bf4ec90019,ALLY
ac75b839-5c59-47f5-a75d-313b87c61925,c431aa75-e146-4424-8d82-d2bf4ec90019,ALLY
cef01eb5-7abd-4301-9377-57dbf508700c,3ec99504-71f5-4300-bf94-e25748cadbdb,ALLY
c1897cfa-41de-4a88-be0c-a5ba965bf839,15e679d9-23b1-45f0-a6a2-6a5d2b380c42,ENEMY
1add487d-d6ab-43dc-8d84-bf76cfcfcfb9,4bbd6975-366d-48d0-bcb2-adc0df24c9a8,ENEMY
7612cca2-e740-4606-a823-a6ae7a699e22,4bbd6975-366d-48d0-bcb2-adc0df24c9a8,ENEMY
a0187414-b115-4109-a5d3-5988ea97e340,8d4b5284-d94d-4bfd-bcf5-5fcda7b03a40,RELATIVE
a891aaf5-7aed-4216-aed8-f128c0f182ec,8d4b5284-d94d-4bfd-bcf5-5fcda7b03a40,ALLY
51db3028-6637-42ec-bf24-f249b12a2b40,41ab18e8-4ccc-42e7-9834-4b229be0777e,ENEMY
c52f0d2e-c478-4307-8f71-3f6d751f6b4e,bcb5832b-d2f2-4ef3-9f64-11f99a13bde9,ALLY
16239a1e-a119-4f7b-9fdb-ee9d1178d779,a729b29e-5937-4df0-b6a4-5dc4179e9ad5,ENEMY
43ebaa36-b8bf-4f84-9e37-c42377489522,a729b29e-5937-4df0-b6a4-5dc4179e9ad5,ENEMY
37c44eeb-b928-48aa-8453-8fba30c4248d,304daf6f-c07d-4b04-a1f7-2553315db144,ALLY
37c44eeb-b928-48aa-8453-8fba30c4248d,304daf6f-c07d-4b04-a1f7-2553315db144,RELATIVE
e8a83f57-6717-403f-84e9-56ecded817c7,78c17654-7b8d-42c4-ad6a-652f6462f2b9,RELATIVE
0d4673bd-843e-4ef6-91c3-6e46c8b506df,78c17654-7b8d-42c4-ad6a-652f6462f2b9,RELATIVE
eadd8f5e-399a-4aad-8d6b-02eb641dea64,2e73d163-0c6e-4d14-815d-c42ca60b5c9e,ALLY
8216ce1c-0dde-474c-9c1a-57201939078c,da9ef7c6-dd30-4eb8-bd9f-f7a31c4b5584,RELATIVE
4d7a7eee-5da7-4d4e-9dc2-d8dca18da46b,da9ef7c6-dd30-4eb8-bd9f-f7a31c4b5584,RELATIVE
c485aa0d-c65f-41b3-a4d2-1af3ed217e22,271c3f2a-340e-49f8-8519-6532c933c6fa,ALLY
4d7a7eee-5da7-4d4e-9dc2-d8dca18da46b,77871f33-4165-4b8a-829c-f20a61a9a9bc,ALLY
5c0891e5-c8e2-4a20-90c5-f21ace376001,77871f33-4165-4b8a-829c-f20a61a9a9bc,ENEMY
43ebaa36-b8bf-4f84-9e37-c42377489522,77871f33-4165-4b8a-829c-f20a61a9a9bc,RELATIVE
1f9fc7ec-5861-4133-bc65-8ae5f73542c2,7b018aa5-33ab-4f1a-a5ee-7ba2cd626b9b,ENEMY
4d7a7eee-5da7-4d4e-9dc2-d8dca18da46b,7b018aa5-33ab-4f1a-a5ee-7ba2cd626b9b,ENEMY
281befb6-2fc6-4664-8af7-426fe519bf14,7b018aa5-33ab-4f1a-a5ee-7ba2cd626b9b,ALLY
48cd33ec-9c69-473d-a1d7-d3b654fd5119,7b018aa5-33ab-4f1a-a5ee-7ba2cd626b9b,ALLY
ac75b839-5c59-47f5-a75d-313b87c61925,9422264c-50c3-4f85-a6cf-e687d45fe128,ENEMY
a0c2db0e-f565-4953-969e-ca11493c92d8,d95ecf31-bc8b-437d-aae1-dd48160d060f,ENEMY
cef01eb5-7abd-4301-9377-57dbf508700c,9c4e5a4c-8bd7-421f-bcd0-4fe4bc8b26d9,ALLY
5c0891e5-c8e2-4a20-90c5-f21ace376001,d27bf0ea-9492-47c7-a150-c946e5c3d4e1,RELATIVE
5c0891e5-c8e2-4a20-90c5-f21ace376001,d27bf0ea-9492-47c7-a150-c946e5c3d4e1,ENEMY
e8a83f57-6717-403f-84e9-56ecded817c7,db7ff8c3-ba60-4218-8a44-50ce1c61fe78,ALLY
4d7a7eee-5da7-4d4e-9dc2-d8dca18da46b,db7ff8c3-ba60-4218-8a44-50ce1c61fe78,ALLY
5e208f97-0faf-4965-9ff0-a301a492473e,7bef3917-91d7-4277-bdbf-01b4526c19fb,ALLY
5adb38ae-41fc-420a-b555-f446669401c8,6ff87c16-5410-421e-bee4-7981ddaa4a78,ENEMY
c485aa0d-c65f-41b3-a4d2-1af3ed217e22,e6ba329c-99cd-433c-9a4b-7704542c7638,ALLY
482cf9d9-4c6b-4af2-a3b3-8fb8b8d5f39f,d0d1c79a-63d5-40c4-a656-a6dfc49a4750,ENEMY
cbe82e9f-ab46-4351-b3ed-b83bb9474c45,221ff1d2-1c2d-4c0a-8710-e1a91d589f77,ALLY
84e21ea4-8f4e-404b-8be2-d4742cf14100,221ff1d2-1c2d-4c0a-8710-e1a91d589f77,ALLY
281befb6-2fc6-4664-8af7-426fe519bf14,51db3028-6637-42ec-bf24-f249b12a2b40,ENEMY
1f9fc7ec-5861-4133-bc65-8ae5f73542c2,51db3028-6637-42ec-bf24-f249b12a2b40,ALLY
c485aa0d-c65f-41b3-a4d2-1af3ed217e22,51db3028-6637-42ec-bf24-f249b12a2b40,ALLY
a0187414-b115-4109-a5d3-5988ea97e340,7f5f9b27-fe8a-48db-b56d-c6ba6266f62b,RELATIVE
04290c46-731d-4afb-ba0c-aa5cf5ed2be5,7f5f9b27-fe8a-48db-b56d-c6ba6266f62b,ENEMY
84888a4c-38a6-4c15-9ae5-e807934bf0a1,7f5f9b27-fe8a-48db-b56d-c6ba6266f62b,ENEMY
5c0891e5-c8e2-4a20-90c5-f21ace376001,e9e76130-877b-456d-ae76-b95a2f4b145d,RELATIVE
5c0891e5-c8e2-4a20-90c5-f21ace376001,e9e76130-877b-456d-ae76-b95a2f4b145d,ENEMY
5c0891e5-c8e2-4a20-90c5-f21ace376001,e9e76130-877b-456d-ae76-b95a2f4b145d,ALLY
16239a1e-a119-4f7b-9fdb-ee9d1178d779,e027479d-969e-485e-851a-2473cd2c2731,ALLY
5c0891e5-c8e2-4a20-90c5-f21ace376001,c13a7bd2-fa09-4397-83d3-61091b4c9082,ALLY
1f9fc7ec-5861-4133-bc65-8ae5f73542c2,946c290d-1097-4a6d-b611-632ae6f87d2d,ENEMY
c6c96262-9695-4e29-9e39-8870b5c6d373,7a249c78-c08f-4b7b-9c68-0f18e856d159,ENEMY
9511b338-9f11-4c78-99b2-ea49a41b15a6,7a249c78-c08f-4b7b-9c68-0f18e856d159,ALLY
d4817141-b660-4e4b-881f-7db1d7b6951a,7a249c78-c08f-4b7b-9c68-0f18e856d159,ALLY
be024c4c-cef1-44a0-b24c-a0914393901e,d4817141-b660-4e4b-881f-7db1d7b6951a,ALLY
90b5dc02-8256-40a5-bb89-8fd303648011,db45aa16-0da8-4c30-a6d6-d2ffe8f8719c,ALLY
5e208f97-0faf-4965-9ff0-a301a492473e,db45aa16-0da8-4c30-a6d6-d2ffe8f8719c,ALLY
5adb38ae-41fc-420a-b555-f446669401c8,8c6275d6-d80a-4725-85ab-6e9df35118fb,RELATIVE
c1897cfa-41de-4a88-be0c-a5ba965bf839,8c6275d6-d80a-4725-85ab-6e9df35118fb,RELATIVE
c1897cfa-41de-4a88-be0c-a5ba965bf839,916a9f53-38b1-4dcc-a35a-8113dc166227,RELATIVE
5adb38ae-41fc-420a-b555-f446669401c8,916a9f53-38b1-4dcc-a35a-8113dc166227,ALLY
1add487d-d6ab-43dc-8d84-bf76cfcfcfb9,fffdc5c5-01cb-4368-8936-fb3285140b81,RELATIVE
d4817141-b660-4e4b-881f-7db1d7b6951a,eae5390f-94db-475c-8456-b9ee2b644b91,ALLY
a0187414-b115-4109-a5d3-5988ea97e340,2816d878-2b5c-44be-86d7-cf174e0e9643,RELATIVE
6d30c907-82c7-45a7-a56b-4f091f6aa7e9,00cc62ce-d881-44ed-b0d6-7ec0841077b1,RELATIVE
1add487d-d6ab-43dc-8d84-bf76cfcfcfb9,00cc62ce-d881-44ed-b0d6-7ec0841077b1,ALLY
246ee50b-2b04-48c4-87f4-9e6f24c0c389,00cc62ce-d881-44ed-b0d6-7ec0841077b1,ALLY
1f9fc7ec-5861-4133-bc65-8ae5f73542c2,e6e62e06-ef9e-47ac-952b-79a965bac8c8,ENEMY
36d64e25-fb8b-4307-94c2-7f44b27a24e2,e6e62e06-ef9e-47ac-952b-79a965bac8c8,ALLY
58bb9a56-41c0-4895-83c2-0a098a7e244a,cf2b03a3-d071-4a89-82ca-94e31ea1f151,ALLY
482cf9d9-4c6b-4af2-a3b3-8fb8b8d5f39f,cf2b03a3-d071-4a89-82ca-94e31ea1f151,ALLY
84888a4c-38a6-4c15-9ae5-e807934bf0a1,78c2d741-5f95-4224-a8a7-d0cc42382e19,RELATIVE
0d4673bd-843e-4ef6-91c3-6e46c8b506df,78c2d741-5f95-4224-a8a7-d0cc42382e19,RELATIVE
e8a83f57-6717-403f-84e9-56ecded817c7,78c2d741-5f95-4224-a8a7-d0cc42382e19,RELATIVE
5c0891e5-c8e2-4a20-90c5-f21ace376001,f9e29237-73b0-4bae-a8d8-f18d6e4bca59,RELATIVE
1add487d-d6ab-43dc-8d84-bf76cfcfcfb9,90a3acce-50e8-4a5c-984b-85eb58cceccf,ENEMY
c1897cfa-41de-4a88-be0c-a5ba965bf839,b425609c-5ac6-4523-82c2-ba2affb7d456,ENEMY
eadd8f5e-399a-4aad-8d6b-02eb641dea64,b425609c-5ac6-4523-82c2-ba2affb7d456,ALLY
d4817141-b660-4e4b-881f-7db1d7b6951a,9acfeab3-3ef3-4e0f-9a05-e22170abb4f4,ALLY
7831b6c7-8184-49d1-b05d-67a741c7f75b,8af13394-7c30-42dd-8641-6b0820f19517,ENEMY
c4fb1921-fe8a-41dc-864b-b81f5b28e25b,8af13394-7c30-42dd-8641-6b0820f19517,ENEMY
